,t_12,t_23,bank_id,s_id,r_first,r_second,all_0,all_1,random
0,10,1,1,0,51,499,1.0,1.0,1.0
0,10,1,2,0,51,499,1.0,1.0,1.0
0,10,1,3,0,51,499,1.0,1.0,1.0
0,10,2,0,0,51,499,1.0,1.0,1.0
0,10,2,1,0,51,499,1.0,1.0,1.0
0,10,2,2,0,51,499,1.0,1.0,1.0
0,10,2,3,0,51,499,1.0,1.0,1.0
0,10,3,0,0,51,499,1.0,1.0,1.0
0,10,3,1,0,51,499,1.0,1.0,1.0
0,10,3,2,0,51,499,1.0,1.0,1.0
0,10,3,3,0,51,499,1.0,1.0,1.0
0,10,4,0,0,51,499,1.0,1.0,1.0
0,10,4,1,0,51,499,1.0,1.0,1.0
0,10,4,2,0,51,499,1.0,1.0,1.0
0,10,4,3,0,51,499,1.0,1.0,1.0
0,10,5,0,0,51,499,0.5,0.5,0.5
0,10,5,1,0,51,499,0.5,0.5,0.5
0,10,5,2,0,51,499,0.612046,0.598345,0.592021
0,10,5,3,0,51,499,0.5,0.5,0.5
0,10,6,0,0,51,499,0.5,0.5,0.5
0,10,6,1,0,51,499,0.5,0.5,0.5
0,10,6,2,0,51,499,0.5,0.5,0.5
0,10,6,3,0,51,499,0.5,0.5,0.5
0,20,0,0,0,51,499,1.0,1.0,1.0
0,20,0,1,0,51,499,1.0,1.0,1.0
0,20,0,2,0,51,499,1.0,1.0,1.0
0,20,0,3,0,51,499,1.0,1.0,1.0
0,20,1,0,0,51,499,1.0,1.0,1.0
0,20,1,1,0,51,499,1.0,1.0,1.0
0,20,1,2,0,51,499,1.0,1.0,1.0
0,20,1,3,0,51,499,1.0,1.0,1.0
0,20,2,0,0,51,499,1.0,1.0,1.0
0,20,2,1,0,51,499,1.0,1.0,1.0
0,20,2,2,0,51,499,1.0,1.0,1.0
0,20,2,3,0,51,499,1.0,1.0,1.0
0,20,3,0,0,51,499,1.0,1.0,1.0
0,20,3,1,0,51,499,1.0,1.0,1.0
0,20,3,2,0,51,499,1.0,1.0,1.0
0,20,3,3,0,51,499,1.0,1.0,1.0
0,20,4,0,0,51,499,1.0,1.0,1.0
0,20,4,1,0,51,499,1.0,1.0,1.0
0,20,4,2,0,51,499,1.0,1.0,1.0
0,20,4,3,0,51,499,1.0,1.0,1.0
0,20,5,0,0,51,499,0.5,0.5,0.5
0,20,5,1,0,51,499,0.5,0.5,0.5
0,20,5,2,0,51,499,0.624897,0.624742,0.624252
0,20,5,3,0,51,499,0.5,0.5,0.5
0,20,6,0,0,51,499,0.5,0.625,0.5
0,20,6,1,0,51,499,0.5,0.5,0.5
0,20,6,2,0,51,499,0.5,0.5,0.5
0,20,6,3,0,51,499,0.5,0.5,0.5
0,30,0,0,0,51,499,1.0,1.0,1.0
0,30,0,1,0,51,499,1.0,1.0,1.0
0,30,0,2,0,51,499,1.0,1.0,1.0
0,30,0,3,0,51,499,1.0,1.0,1.0
0,30,1,0,0,51,499,1.0,1.0,1.0
0,30,1,1,0,51,499,1.0,1.0,1.0
0,30,1,2,0,51,499,1.0,1.0,1.0
0,30,1,3,0,51,499,1.0,1.0,1.0
0,30,2,0,0,51,499,1.0,1.0,1.0
0,30,2,1,0,51,499,1.0,1.0,1.0
0,30,2,2,0,51,499,1.0,1.0,1.0
0,30,2,3,0,51,499,1.0,1.0,1.0
0,30,3,0,0,51,499,1.0,1.0,1.0
0,30,3,1,0,51,499,1.0,1.0,1.0
0,30,3,2,0,51,499,1.0,1.0,1.0
0,30,3,3,0,51,499,1.0,1.0,1.0
0,30,4,0,0,51,499,1.0,1.0,1.0
0,30,4,1,0,51,499,1.0,1.0,1.0
0,30,4,2,0,51,499,1.0,1.0,1.0
0,30,4,3,0,51,499,1.0,1.0,1.0
0,30,5,0,0,51,499,0.5,0.5,0.5
0,30,5,1,0,51,499,0.5,0.5,0.5
0,30,5,2,0,51,499,0.624377,0.623893,0.622491
0,30,5,3,0,51,499,0.5,0.5,0.5
0,30,6,0,0,51,499,0.5,0.5,0.5
0,30,6,1,0,51,499,0.5,0.5,0.5
0,30,6,2,0,51,499,0.5,0.5,0.5
0,30,6,3,0,51,499,0.5,0.5,0.5
0,40,0,0,0,51,499,1.0,1.0,1.0
0,40,0,1,0,51,499,1.0,1.0,1.0
0,40,0,2,0,51,499,1.0,1.0,1.0
0,40,0,3,0,51,499,1.0,1.0,1.0
0,40,1,0,0,51,499,1.0,1.0,1.0
0,40,1,1,0,51,499,1.0,1.0,1.0
0,40,1,2,0,51,499,1.0,1.0,1.0
0,40,1,3,0,51,499,1.0,1.0,1.0
0,40,2,0,0,51,499,1.0,1.0,1.0
0,40,2,1,0,51,499,1.0,1.0,1.0
0,40,2,2,0,51,499,1.0,1.0,1.0
0,40,2,3,0,51,499,1.0,1.0,1.0
0,40,3,0,0,51,499,1.0,1.0,1.0
0,40,3,1,0,51,499,1.0,1.0,1.0
0,40,3,2,0,51,499,1.0,1.0,1.0
0,40,3,3,0,51,499,1.0,1.0,1.0
0,40,4,0,0,51,499,1.0,1.0,1.0
0,40,4,1,0,51,499,1.0,1.0,1.0
0,40,4,2,0,51,499,1.0,1.0,1.0
0,40,4,3,0,51,499,1.0,1.0,1.0
0,40,5,0,0,51,499,0.5,0.5,0.5
0,40,5,1,0,51,499,0.5,0.5,0.5
0,40,5,2,0,51,499,0.62492,0.62478,0.624566
0,40,5,3,0,51,499,0.5,0.5,0.5
0,40,6,0,0,51,499,0.5,0.5,0.5
0,40,6,1,0,51,499,0.5,0.5,0.5
0,40,6,2,0,51,499,0.5,0.5,0.5
0,40,6,3,0,51,499,0.5,0.5,0.5
0,50,0,0,0,51,499,1.0,1.0,1.0
0,50,0,1,0,51,499,1.0,1.0,1.0
0,50,0,2,0,51,499,1.0,1.0,1.0
0,50,0,3,0,51,499,1.0,1.0,1.0
0,50,1,0,0,51,499,1.0,1.0,1.0
0,50,1,1,0,51,499,1.0,1.0,1.0
0,50,1,2,0,51,499,1.0,1.0,1.0
0,50,1,3,0,51,499,1.0,1.0,1.0
0,50,2,0,0,51,499,1.0,1.0,1.0
0,50,2,1,0,51,499,1.0,1.0,1.0
0,50,2,2,0,51,499,1.0,1.0,1.0
0,50,2,3,0,51,499,1.0,1.0,1.0
0,50,3,0,0,51,499,1.0,1.0,1.0
0,50,3,1,0,51,499,1.0,1.0,1.0
0,50,3,2,0,51,499,1.0,1.0,1.0
0,50,3,3,0,51,499,1.0,1.0,1.0
0,50,4,0,0,51,499,1.0,1.0,1.0
0,50,4,1,0,51,499,1.0,1.0,1.0
0,50,4,2,0,51,499,1.0,1.0,1.0
0,50,4,3,0,51,499,1.0,1.0,1.0
0,50,5,0,0,51,499,0.5,0.5,0.5
0,50,5,1,0,51,499,0.5,0.5,0.5
0,50,5,2,0,51,499,0.624488,0.623156,0.622841
0,50,5,3,0,51,499,0.5,0.5,0.5
0,50,6,0,0,51,499,0.5,0.625,0.5
0,50,6,1,0,51,499,0.5,0.5,0.5
0,50,6,2,0,51,499,0.5,0.5,0.5
0,50,6,3,0,51,499,0.5,0.5,0.5
0,60,0,0,0,51,499,1.0,1.0,1.0
0,60,0,1,0,51,499,1.0,1.0,1.0
0,60,0,2,0,51,499,1.0,1.0,1.0
0,60,0,3,0,51,499,1.0,1.0,1.0
0,60,1,0,0,51,499,1.0,1.0,1.0
0,60,1,1,0,51,499,1.0,1.0,1.0
0,60,1,2,0,51,499,1.0,1.0,1.0
0,60,1,3,0,51,499,1.0,1.0,1.0
0,60,2,0,0,51,499,1.0,1.0,1.0
0,60,2,1,0,51,499,1.0,1.0,1.0
0,60,2,2,0,51,499,1.0,1.0,1.0
0,60,2,3,0,51,499,1.0,1.0,1.0
0,60,3,0,0,51,499,1.0,1.0,1.0
0,60,3,1,0,51,499,1.0,1.0,1.0
0,60,3,2,0,51,499,1.0,1.0,1.0
0,60,3,3,0,51,499,1.0,1.0,1.0
0,60,4,0,0,51,499,1.0,1.0,1.0
0,60,4,1,0,51,499,1.0,1.0,1.0
0,60,4,2,0,51,499,1.0,1.0,1.0
0,60,4,3,0,51,499,1.0,1.0,1.0
0,60,5,0,0,51,499,0.5,0.5,0.5
0,60,5,1,0,51,499,0.5,0.5,0.5
0,60,5,2,0,51,499,0.625,0.625,0.624937
0,60,5,3,0,51,499,0.5,0.5,0.5
0,60,6,0,0,51,499,0.5,0.5,0.5
0,60,6,1,0,51,499,0.5,0.5,0.5
0,60,6,2,0,51,499,0.5,0.5,0.5
0,60,6,3,0,51,499,0.5,0.5,0.5
0,0,0,0,0,620,748,0.5,0.5,0.5
0,0,0,1,0,620,748,0.5,0.5,0.5
0,0,0,2,0,620,748,0.5,0.5,0.5
0,0,0,3,0,620,748,0.5,0.5,0.5
0,0,1,0,0,620,748,0.5,0.5,0.5
0,0,1,1,0,620,748,0.5,0.5,0.5
0,0,1,2,0,620,748,0.5,0.5,0.5
0,0,1,3,0,620,748,0.5,0.5,0.5
0,0,2,0,0,620,748,0.5,0.5,0.5
0,0,2,1,0,620,748,0.5,0.5,0.5
0,0,2,2,0,620,748,0.5,0.5,0.5
0,0,2,3,0,620,748,0.5,0.5,0.5
0,0,3,0,0,620,748,0.5,0.5,0.5
0,0,3,1,0,620,748,0.5,0.5,0.5
0,0,3,2,0,620,748,0.5,0.5,0.5
0,0,3,3,0,620,748,0.5,0.5,0.5
0,0,4,0,0,620,748,0.5,0.5,0.5
0,0,4,1,0,620,748,0.5,0.5,0.5
0,0,4,2,0,620,748,0.5,0.5,0.5
0,0,4,3,0,620,748,0.5,0.5,0.5
0,0,5,0,0,620,748,0.5,0.5,0.5
0,0,5,1,0,620,748,0.5,0.5,0.5
0,0,5,2,0,620,748,0.5,0.5,0.5
0,0,5,3,0,620,748,0.5,0.5,0.5
0,0,6,0,0,620,748,0.5,0.5,0.5
0,0,6,1,0,620,748,0.5,0.5,0.5
0,0,6,2,0,620,748,0.5,0.5,0.5
0,0,6,3,0,620,748,0.5,0.5,0.5
0,10,0,0,0,620,748,1.0,1.0,1.0
0,10,0,1,0,620,748,1.0,1.0,1.0
0,10,0,2,0,620,748,1.0,1.0,1.0
0,10,0,3,0,620,748,1.0,1.0,1.0
0,10,1,0,0,620,748,1.0,1.0,1.0
0,10,1,1,0,620,748,1.0,1.0,1.0
0,10,1,2,0,620,748,1.0,1.0,1.0
0,10,1,3,0,620,748,1.0,1.0,1.0
0,10,2,0,0,620,748,1.0,1.0,1.0
0,10,2,1,0,620,748,1.0,1.0,1.0
0,10,2,2,0,620,748,1.0,1.0,1.0
0,10,2,3,0,620,748,1.0,1.0,1.0
0,10,3,0,0,620,748,1.0,1.0,1.0
0,10,3,1,0,620,748,1.0,1.0,1.0
0,10,3,2,0,620,748,1.0,1.0,1.0
0,10,3,3,0,620,748,1.0,1.0,1.0
0,10,4,0,0,620,748,1.0,1.0,1.0
0,10,4,1,0,620,748,1.0,1.0,1.0
0,10,4,2,0,620,748,1.0,1.0,1.0
0,10,4,3,0,620,748,1.0,1.0,1.0
0,10,5,0,0,620,748,0.5,0.5,0.5
0,10,5,1,0,620,748,0.5,0.5,0.625
0,10,5,2,0,620,748,0.602688,0.59392,0.584761
0,10,5,3,0,620,748,0.5,0.5,0.5
0,10,6,0,0,620,748,0.5,0.5,0.5
0,10,6,1,0,620,748,0.5,0.5,0.5
0,10,6,2,0,620,748,0.5,0.5,0.5
0,10,6,3,0,620,748,0.5,0.5,0.5
0,20,0,0,0,620,748,1.0,1.0,1.0
0,20,0,1,0,620,748,1.0,1.0,1.0
0,20,0,2,0,620,748,1.0,1.0,1.0
0,20,0,3,0,620,748,1.0,1.0,1.0
0,20,1,0,0,620,748,1.0,1.0,1.0
0,20,1,1,0,620,748,1.0,1.0,1.0
0,20,1,2,0,620,748,1.0,1.0,1.0
0,20,1,3,0,620,748,1.0,1.0,1.0
0,20,2,0,0,620,748,1.0,1.0,1.0
0,20,2,1,0,620,748,1.0,1.0,1.0
0,20,2,2,0,620,748,1.0,1.0,1.0
0,20,2,3,0,620,748,1.0,1.0,1.0
0,20,3,0,0,620,748,1.0,1.0,1.0
0,20,3,1,0,620,748,1.0,1.0,1.0
0,20,3,2,0,620,748,1.0,1.0,1.0
0,20,3,3,0,620,748,1.0,1.0,1.0
0,20,4,0,0,620,748,1.0,1.0,1.0
0,20,4,1,0,620,748,1.0,1.0,1.0
0,20,4,2,0,620,748,1.0,1.0,1.0
0,20,4,3,0,620,748,1.0,1.0,1.0
0,20,5,0,0,620,748,0.5,0.5,0.5
0,20,5,1,0,620,748,0.5,0.5,0.5
0,20,5,2,0,620,748,0.624937,0.624909,0.624242
0,20,5,3,0,620,748,0.5,0.5,0.5
0,20,6,0,0,620,748,0.625,0.5,0.625
0,20,6,1,0,620,748,0.5,0.5,0.5
0,20,6,2,0,620,748,0.5,0.5,0.5
0,20,6,3,0,620,748,0.5,0.5,0.5
0,30,0,0,0,620,748,1.0,1.0,1.0
0,30,0,1,0,620,748,1.0,1.0,1.0
0,30,0,2,0,620,748,1.0,1.0,1.0
0,30,0,3,0,620,748,1.0,1.0,1.0
0,30,1,0,0,620,748,1.0,1.0,1.0
0,30,1,1,0,620,748,1.0,1.0,1.0
0,30,1,2,0,620,748,1.0,1.0,1.0
0,30,1,3,0,620,748,1.0,1.0,1.0
0,30,2,0,0,620,748,1.0,1.0,1.0
0,30,2,1,0,620,748,1.0,1.0,1.0
0,30,2,2,0,620,748,1.0,1.0,1.0
0,30,2,3,0,620,748,1.0,1.0,1.0
0,30,3,0,0,620,748,1.0,1.0,1.0
0,30,3,1,0,620,748,1.0,1.0,1.0
0,30,3,2,0,620,748,1.0,1.0,1.0
0,30,3,3,0,620,748,1.0,1.0,1.0
0,30,4,0,0,620,748,1.0,1.0,1.0
0,30,4,1,0,620,748,1.0,1.0,1.0
0,30,4,2,0,620,748,1.0,1.0,1.0
0,30,4,3,0,620,748,1.0,1.0,1.0
0,30,5,0,0,620,748,0.500005,0.5,0.5
0,30,5,1,0,620,748,0.5,0.5,0.5
0,30,5,2,0,620,748,0.624404,0.621824,0.617415
0,30,5,3,0,620,748,0.5,0.5,0.5
0,30,6,0,0,620,748,0.5,0.5,0.5
0,30,6,1,0,620,748,0.5,0.5,0.5
0,30,6,2,0,620,748,0.5,0.5,0.5
0,30,6,3,0,620,748,0.5,0.5,0.5
0,40,0,0,0,620,748,1.0,1.0,1.0
0,40,0,1,0,620,748,1.0,1.0,1.0
0,40,0,2,0,620,748,1.0,1.0,1.0
0,40,0,3,0,620,748,1.0,1.0,1.0
0,40,1,0,0,620,748,1.0,1.0,1.0
0,40,1,1,0,620,748,1.0,1.0,1.0
0,40,1,2,0,620,748,1.0,1.0,1.0
0,40,1,3,0,620,748,1.0,1.0,1.0
0,40,2,0,0,620,748,1.0,1.0,1.0
0,40,2,1,0,620,748,1.0,1.0,1.0
0,40,2,2,0,620,748,1.0,1.0,1.0
0,40,2,3,0,620,748,1.0,1.0,1.0
0,40,3,0,0,620,748,1.0,1.0,1.0
0,40,3,1,0,620,748,1.0,1.0,1.0
0,40,3,2,0,620,748,1.0,1.0,1.0
0,40,3,3,0,620,748,1.0,1.0,1.0
0,40,4,0,0,620,748,1.0,1.0,1.0
0,40,4,1,0,620,748,1.0,1.0,1.0
0,40,4,2,0,620,748,1.0,1.0,1.0
0,40,4,3,0,620,748,1.0,1.0,1.0
0,40,5,0,0,620,748,0.5,0.5,0.5
0,40,5,1,0,620,748,0.5,0.5,0.5
0,40,5,2,0,620,748,0.625,0.625,0.624634
0,40,5,3,0,620,748,0.5,0.5,0.5
0,40,6,0,0,620,748,0.5,0.5,0.5
0,40,6,1,0,620,748,0.5,0.5,0.5
0,40,6,2,0,620,748,0.5,0.5,0.5
0,40,6,3,0,620,748,0.5,0.5,0.5
0,50,0,0,0,620,748,1.0,1.0,1.0
0,50,0,1,0,620,748,1.0,1.0,1.0
0,50,0,2,0,620,748,1.0,1.0,1.0
0,50,0,3,0,620,748,1.0,1.0,1.0
0,50,1,0,0,620,748,1.0,1.0,1.0
0,50,1,1,0,620,748,1.0,1.0,1.0
0,50,1,2,0,620,748,1.0,1.0,1.0
0,50,1,3,0,620,748,1.0,1.0,1.0
0,50,2,0,0,620,748,1.0,1.0,1.0
0,50,2,1,0,620,748,1.0,1.0,1.0
0,50,2,2,0,620,748,1.0,1.0,1.0
0,50,2,3,0,620,748,1.0,1.0,1.0
0,50,3,0,0,620,748,1.0,1.0,1.0
0,50,3,1,0,620,748,1.0,1.0,1.0
0,50,3,2,0,620,748,1.0,1.0,1.0
0,50,3,3,0,620,748,1.0,1.0,1.0
0,50,4,0,0,620,748,1.0,1.0,1.0
0,50,4,1,0,620,748,1.0,1.0,1.0
0,50,4,2,0,620,748,1.0,1.0,1.0
0,50,4,3,0,620,748,1.0,1.0,1.0
0,50,5,0,0,620,748,0.50006,0.5,0.5
0,50,5,1,0,620,748,0.5,0.5,0.5
0,50,5,2,0,620,748,0.623645,0.620951,0.61772
0,50,5,3,0,620,748,0.5,0.5,0.5
0,50,6,0,0,620,748,0.5,0.5,0.5
0,50,6,1,0,620,748,0.5,0.5,0.5
0,50,6,2,0,620,748,0.5,0.5,0.625
0,50,6,3,0,620,748,0.5,0.5,0.5
0,60,0,0,0,620,748,1.0,1.0,1.0
0,60,0,1,0,620,748,1.0,1.0,1.0
0,60,0,2,0,620,748,1.0,1.0,1.0
0,60,0,3,0,620,748,1.0,1.0,1.0
0,60,1,0,0,620,748,1.0,1.0,1.0
0,60,1,1,0,620,748,1.0,1.0,1.0
0,60,1,2,0,620,748,1.0,1.0,1.0
0,60,1,3,0,620,748,1.0,1.0,1.0
0,60,2,0,0,620,748,1.0,1.0,1.0
0,60,2,1,0,620,748,1.0,1.0,1.0
0,60,2,2,0,620,748,1.0,1.0,1.0
0,60,2,3,0,620,748,1.0,1.0,1.0
0,60,3,0,0,620,748,1.0,1.0,1.0
0,60,3,1,0,620,748,1.0,1.0,1.0
0,60,3,2,0,620,748,1.0,1.0,1.0
0,60,3,3,0,620,748,1.0,1.0,1.0
0,60,4,0,0,620,748,1.0,1.0,1.0
0,60,4,1,0,620,748,1.0,1.0,1.0
0,60,4,2,0,620,748,1.0,1.0,1.0
0,60,4,3,0,620,748,1.0,1.0,1.0
0,60,5,0,0,620,748,0.5,0.500118,0.5
0,60,5,1,0,620,748,0.5,0.500114,0.5
0,60,5,2,0,620,748,0.624937,0.625,0.624937
0,60,5,3,0,620,748,0.5,0.5,0.5
0,60,6,0,0,620,748,0.5,0.5,0.5
0,60,6,1,0,620,748,0.5,0.5,0.5
0,60,6,2,0,620,748,0.5,0.5,0.5
0,60,6,3,0,620,748,0.5,0.5,0.5
0,0,0,0,0,354,370,0.5,0.5,0.5
0,0,0,1,0,354,370,0.5,0.5,0.5
0,0,0,2,0,354,370,0.5,0.5,0.5
0,0,0,3,0,354,370,0.5,0.5,0.5
0,0,1,0,0,354,370,0.5,0.5,0.5
0,0,1,1,0,354,370,0.5,0.5,0.5
0,0,1,2,0,354,370,0.5,0.5,0.5
0,0,1,3,0,354,370,0.5,0.5,0.5
0,0,2,0,0,354,370,0.5,0.5,0.5
0,0,2,1,0,354,370,0.5,0.5,0.5
0,0,2,2,0,354,370,0.5,0.5,0.5
0,0,2,3,0,354,370,0.5,0.5,0.5
0,0,3,0,0,354,370,0.5,0.5,0.5
0,0,3,1,0,354,370,0.5,0.5,0.5
0,0,3,2,0,354,370,0.5,0.5,0.5
0,0,3,3,0,354,370,0.5,0.5,0.5
0,0,4,0,0,354,370,0.5,0.5,0.5
0,0,4,1,0,354,370,0.5,0.5,0.5
0,0,4,2,0,354,370,0.5,0.5,0.5
0,0,4,3,0,354,370,0.5,0.5,0.5
0,0,5,0,0,354,370,0.5,0.5,0.625
0,0,5,1,0,354,370,0.5,0.5,0.5
0,0,5,2,0,354,370,0.5,0.5,0.5
0,0,5,3,0,354,370,0.625,0.5,0.5
0,0,6,0,0,354,370,0.5,0.5,0.5
0,0,6,1,0,354,370,0.5,0.5,0.5
0,0,6,2,0,354,370,0.5,0.5,0.5
0,0,6,3,0,354,370,0.5,0.5,0.5
0,10,0,0,0,354,370,1.0,1.0,1.0
0,10,0,1,0,354,370,1.0,1.0,1.0
0,10,0,2,0,354,370,1.0,1.0,1.0
0,10,0,3,0,354,370,1.0,1.0,1.0
0,10,1,0,0,354,370,1.0,1.0,1.0
0,10,1,1,0,354,370,1.0,1.0,1.0
0,10,1,2,0,354,370,1.0,1.0,1.0
0,10,1,3,0,354,370,1.0,1.0,1.0
0,10,2,0,0,354,370,1.0,1.0,1.0
0,10,2,1,0,354,370,1.0,1.0,1.0
0,10,2,2,0,354,370,1.0,1.0,1.0
0,10,2,3,0,354,370,1.0,1.0,1.0
0,10,3,0,0,354,370,1.0,1.0,1.0
0,10,3,1,0,354,370,1.0,1.0,1.0
0,10,3,2,0,354,370,1.0,1.0,1.0
0,10,3,3,0,354,370,1.0,1.0,1.0
0,10,4,0,0,354,370,1.0,1.0,1.0
0,10,4,1,0,354,370,1.0,1.0,1.0
0,10,4,2,0,354,370,1.0,1.0,1.0
0,10,4,3,0,354,370,1.0,1.0,1.0
0,10,5,0,0,354,370,0.5,0.5,0.5
0,10,5,1,0,354,370,0.5,0.5,0.5
0,10,5,2,0,354,370,0.601757,0.587839,0.569402
0,10,5,3,0,354,370,0.5,0.5,0.5
0,10,6,0,0,354,370,0.5,0.5,0.5
0,10,6,1,0,354,370,0.5,0.5,0.5
0,10,6,2,0,354,370,0.5,0.5,0.5
0,10,6,3,0,354,370,0.5,0.5,0.5
0,20,0,0,0,354,370,1.0,1.0,1.0
0,20,0,1,0,354,370,1.0,1.0,1.0
0,20,0,2,0,354,370,1.0,1.0,1.0
0,20,0,3,0,354,370,1.0,1.0,1.0
0,20,1,0,0,354,370,1.0,1.0,1.0
0,20,1,1,0,354,370,1.0,1.0,1.0
0,20,1,2,0,354,370,1.0,1.0,1.0
0,20,1,3,0,354,370,1.0,1.0,1.0
0,20,2,0,0,354,370,1.0,1.0,1.0
0,20,2,1,0,354,370,1.0,1.0,1.0
0,20,2,2,0,354,370,1.0,1.0,1.0
0,20,2,3,0,354,370,1.0,1.0,1.0
0,20,3,0,0,354,370,1.0,1.0,1.0
0,20,3,1,0,354,370,1.0,1.0,1.0
0,20,3,2,0,354,370,1.0,1.0,1.0
0,20,3,3,0,354,370,1.0,1.0,1.0
0,20,4,0,0,354,370,1.0,1.0,1.0
0,20,4,1,0,354,370,1.0,1.0,1.0
0,20,4,2,0,354,370,1.0,1.0,1.0
0,20,4,3,0,354,370,1.0,1.0,1.0
0,20,5,0,0,354,370,0.5,0.5,0.5
0,20,5,1,0,354,370,0.625,0.5,0.5
0,20,5,2,0,354,370,0.625,0.624968,0.624739
0,20,5,3,0,354,370,0.5,0.5,0.5
0,20,6,0,0,354,370,0.5,0.5,0.5
0,20,6,1,0,354,370,0.5,0.5,0.5
0,20,6,2,0,354,370,0.5,0.5,0.5
0,20,6,3,0,354,370,0.5,0.5,0.5
0,30,0,0,0,354,370,1.0,1.0,1.0
0,30,0,1,0,354,370,1.0,1.0,1.0
0,30,0,2,0,354,370,1.0,1.0,1.0
0,30,0,3,0,354,370,1.0,1.0,1.0
0,30,1,0,0,354,370,1.0,1.0,1.0
0,30,1,1,0,354,370,1.0,1.0,1.0
0,30,1,2,0,354,370,1.0,1.0,1.0
0,30,1,3,0,354,370,1.0,1.0,1.0
0,30,2,0,0,354,370,1.0,1.0,1.0
0,30,2,1,0,354,370,1.0,1.0,1.0
0,30,2,2,0,354,370,1.0,1.0,1.0
0,30,2,3,0,354,370,1.0,1.0,1.0
0,30,3,0,0,354,370,1.0,1.0,1.0
0,30,3,1,0,354,370,1.0,1.0,1.0
0,30,3,2,0,354,370,1.0,1.0,1.0
0,30,3,3,0,354,370,1.0,1.0,1.0
0,30,4,0,0,354,370,1.0,1.0,1.0
0,30,4,1,0,354,370,1.0,1.0,1.0
0,30,4,2,0,354,370,1.0,1.0,1.0
0,30,4,3,0,354,370,1.0,1.0,1.0
0,30,5,0,0,354,370,0.5,0.5,0.5
0,30,5,1,0,354,370,0.5,0.5,0.5
0,30,5,2,0,354,370,0.623011,0.622142,0.618225
0,30,5,3,0,354,370,0.5,0.5,0.5
0,30,6,0,0,354,370,0.5,0.5,0.5
0,30,6,1,0,354,370,0.5,0.5,0.5
0,30,6,2,0,354,370,0.5,0.5,0.5
0,30,6,3,0,354,370,0.5,0.5,0.5
0,40,0,0,0,354,370,1.0,1.0,1.0
0,40,0,1,0,354,370,1.0,1.0,1.0
0,40,0,2,0,354,370,1.0,1.0,1.0
0,40,0,3,0,354,370,1.0,1.0,1.0
0,40,1,0,0,354,370,1.0,1.0,1.0
0,40,1,1,0,354,370,1.0,1.0,1.0
0,40,1,2,0,354,370,1.0,1.0,1.0
0,40,1,3,0,354,370,1.0,1.0,1.0
0,40,2,0,0,354,370,1.0,1.0,1.0
0,40,2,1,0,354,370,1.0,1.0,1.0
0,40,2,2,0,354,370,1.0,1.0,1.0
0,40,2,3,0,354,370,1.0,1.0,1.0
0,40,3,0,0,354,370,1.0,1.0,1.0
0,40,3,1,0,354,370,1.0,1.0,1.0
0,40,3,2,0,354,370,1.0,1.0,1.0
0,40,3,3,0,354,370,1.0,1.0,1.0
0,40,4,0,0,354,370,1.0,1.0,1.0
0,40,4,1,0,354,370,1.0,1.0,1.0
0,40,4,2,0,354,370,1.0,1.0,1.0
0,40,4,3,0,354,370,1.0,1.0,1.0
0,40,5,0,0,354,370,0.5,0.5,0.5
0,40,5,1,0,354,370,0.5,0.5,0.5
0,40,5,2,0,354,370,0.625,0.624937,0.62494
0,40,5,3,0,354,370,0.5,0.5,0.5
0,40,6,0,0,354,370,0.5,0.5,0.5
0,40,6,1,0,354,370,0.5,0.5,0.5
0,40,6,2,0,354,370,0.5,0.5,0.5
0,40,6,3,0,354,370,0.5,0.5,0.5
0,50,0,0,0,354,370,1.0,1.0,1.0
0,50,0,1,0,354,370,1.0,1.0,1.0
0,50,0,2,0,354,370,1.0,1.0,1.0
0,50,0,3,0,354,370,1.0,1.0,1.0
0,50,1,0,0,354,370,1.0,1.0,1.0
0,50,1,1,0,354,370,1.0,1.0,1.0
0,50,1,2,0,354,370,1.0,1.0,1.0
0,50,1,3,0,354,370,1.0,1.0,1.0
0,50,2,0,0,354,370,1.0,1.0,1.0
0,50,2,1,0,354,370,1.0,1.0,1.0
0,50,2,2,0,354,370,1.0,1.0,1.0
0,50,2,3,0,354,370,1.0,1.0,1.0
0,50,3,0,0,354,370,1.0,1.0,1.0
0,50,3,1,0,354,370,1.0,1.0,1.0
0,50,3,2,0,354,370,1.0,1.0,1.0
0,50,3,3,0,354,370,1.0,1.0,1.0
0,50,4,0,0,354,370,1.0,1.0,1.0
0,50,4,1,0,354,370,1.0,1.0,1.0
0,50,4,2,0,354,370,1.0,1.0,1.0
0,50,4,3,0,354,370,1.0,1.0,1.0
0,50,5,0,0,354,370,0.5,0.500057,0.5
0,50,5,1,0,354,370,0.5,0.5,0.5
0,50,5,2,0,354,370,0.623428,0.62137,0.61974
0,50,5,3,0,354,370,0.5,0.5,0.5
0,50,6,0,0,354,370,0.5,0.5,0.5
0,50,6,1,0,354,370,0.5,0.5,0.5
0,50,6,2,0,354,370,0.5,0.5,0.5
0,50,6,3,0,354,370,0.5,0.5,0.5
0,60,0,0,0,354,370,1.0,1.0,1.0
0,60,0,1,0,354,370,1.0,1.0,1.0
0,60,0,2,0,354,370,1.0,1.0,1.0
0,60,0,3,0,354,370,1.0,1.0,1.0
0,60,1,0,0,354,370,1.0,1.0,1.0
0,60,1,1,0,354,370,1.0,1.0,1.0
0,60,1,2,0,354,370,1.0,1.0,1.0
0,60,1,3,0,354,370,1.0,1.0,1.0
